ticker,52W High,52W Low,52WeekChange,Avg Volume,Change,EPS Q/Q,EPS next 5Y,EPS next Y,EPS past 5Y,EPS this Y,Gross Margin,Income,Insider Own,Insider Trans,Inst Own,Inst Trans,Market Cap,Oper. Margin,Perf Half Y,Perf Month,Perf Quarter,Perf Week,Perf YTD,Perf Year,Profit Margin,ROA,ROE,ROI,SMA20,SMA200,SMA50,Sales,Sales Q/Q,Sales past 5Y,SandP52WeekChange,Short Float,Shs Float,Shs Outstand,ask,beta,bid,bookValue,dayHigh,dayLow,enterpriseToEbitda,enterpriseToRevenue,fiftyDayAverage,fiftyTwoWeekHigh,fiftyTwoWeekLow,forwardEps,forwardPE,heldPercentInsiders,heldPercentInstitutions,open,pegRatio,previousClose,priceToBook,priceToSalesTrailing12Months,profitMargins,regularMarketDayHigh,regularMarketDayLow,regularMarketOpen,regularMarketPreviousClose,regularMarketPrice,sharesPercentSharesOut,shortPercentOfFloat,shortRatio,trailingEps,twoHundredDayAverage,ATR,Beta,Book/sh,Cash/sh,Current Ratio,Debt/Eq,Dividend,Dividend %,EPS (ttm),EPS next Q,Earnings,Employees,Forward P/E,Index,LT Debt/Eq,P/B,P/C,P/E,P/FCF,P/S,PEG,Payout,Prev Close,Price,Quick Ratio,RSI (14),Recom,Rel Volume,Short Ratio,Target Price,Volume
GALT,-0.4067,0.78,-0.13838118,,-0.1909,-0.778,,-0.42100000000000004,0.13,-0.012,,-17800000000.0,0.141,0.002,0.18,0.057999999999999996,140090000000.0,,0.4916,0.0075,-0.14150000000000001,0.0349,-0.0664,-0.2725,,-0.385,-0.428,,-0.0558,0.0253,-0.0443,,,,0.15509713,0.12390000000000001,41170000000.0,57040000000.0,2.68,2.329431,2.67,0.609,3.265,2.66,,,2.841143,4.5,1.5,-0.54,-4.944444,0.28339002,0.17467,3.25,,3.3,4.3842363,,,3.265,2.66,3.25,3.3,3.25,0.08939999,0.1668,34.03,-0.312,2.5860145,0.22,2.35,0.61,0.71,9.6,0.0,,,-0.34,-0.11,,7.0,,,0.0,4.49,3.85,,,,,,2.77,2.74,9.6,49.1,2.0,0.49,18.02,,
HUSA,-0.695,1.2610999999999999,0.3244444,2770000000.0,-0.349,0.48700000000000004,,,0.13,-9.043,0.18,-3200000000.0,0.001,0.0,0.037000000000000005,0.3116,12360000000.0,,0.4642,0.4058,0.1117,1.0,0.063,-0.1611,,-0.368,-0.406,-0.365,0.7012,0.16940000000000002,0.43189999999999995,800000000.0,-0.5,0.22399999999999998,0.15509713,0.0908,6120000000.0,6900000000.0,1.89,0.534559,1.83,1.304,2.55,1.92,-15.551,24.043,1.2654285,6.36,0.86,,,0.12041,0.03095,2.3,,2.98,1.48773,17.69462,,2.55,1.92,2.3,2.98,2.3,0.0799,0.0908,1.04,-0.514,1.5450724,0.48,0.4,1.32,0.37,9.7,0.0,,,-0.52,,,2.0,,,0.0,1.43,5.17,,,17.46,,,2.34,1.89,9.7,55.74,,0.84,0.18,,
JFU,-0.9343,0.2583,-0.91280437,1370000000.0,-0.1838,,-0.1322,,,-2.401,0.743,-317900000000.0,,,0.055999999999999994,0.004699999999999999,165680000000.0,-0.568,-0.9035,-0.4266,-0.7389,0.10490000000000001,-0.9056000000000001,-0.9125,-0.506,-0.223,-0.307,-0.373,-0.1383,-0.8519,-0.42210000000000003,648100000000.0,-0.544,,0.15509713,0.0017000000000000001,128229999999.99998,195420000000.0,0.9298,,0.892,,1.01,0.8861,,,1.3692571,13.8,0.72,,,,0.05609,0.99,,1.11,,,-0.48804,1.01,0.8861,0.99,1.11,0.99,0.0011,,0.17,,4.6065,0.11,,4.32,2.47,,0.0,,,-2.71,,,1946.0,,,0.0,0.21,0.37,,,0.45,,,0.93,0.92,,38.83,3.0,0.49,0.16,,
KNDI,-0.6437,1.8571,0.59555554,6890000000.0,-0.1365,1.548,,,-0.19899999999999998,-0.235,0.191,7000000000.0,0.027000000000000003,0.0,0.03,0.092,318930000000.0,0.10099999999999999,1.4219,-0.0788,0.6315999999999999,0.1151,0.31079999999999997,0.3778,0.059000000000000004,0.019,0.032,0.006,-0.0046,0.3754,-0.10210000000000001,119300000000.0,-0.195,-0.044000000000000004,0.15509713,0.1663,39430000000.0,53370000000.0,6.19,2.60981,6.18,4.057,7.11,6.13,69.12,3.515,6.914857,17.4,2.17,,,0.28594,0.044239998,7.14,,7.18,1.5282227,2.8367345,0.058819998,7.11,6.13,7.14,7.18,7.14,0.1201,0.16600001,1.96,0.129,4.64413,0.64,2.13,4.13,0.07,1.7,0.14,,,0.13,,,594.0,,,0.05,1.81,113.17,56.91,,3.32,,0.0,7.58,7.45,1.4,56.68,,0.3,0.95,4.59,
LMFA,-0.8656,1.19,0.02352941,3040000000.0,-0.24480000000000002,0.32799999999999996,,,-0.16699999999999998,-1.024,0.18899999999999997,-3100000000.0,0.035,0.0,0.006999999999999999,0.7487,8990000000.0,,0.3685,0.0046,-0.5097,0.2167,-0.1524,-0.2858,,-0.45399999999999996,-0.768,,0.055,-0.2688,-0.2871,2100000000.0,-0.5710000000000001,-0.16899999999999998,0.15509713,0.0062,3740000000.0,3920000000.0,0.6597,1.586129,0.65,1.218,0.75,0.65,,-0.658,0.71068573,4.89,0.3,,,0.55876,0.01754,0.7,,0.87,0.53940886,4.5265694,-1.45461,0.75,0.65,0.7,0.87,0.7,0.0016,0.0018000001,0.01,-0.92,0.9333768,0.1,1.52,1.58,0.42,16.5,0.03,,,-0.96,,,10.0,,,0.03,0.39,1.47,,,4.33,,,0.63,0.61,16.5,38.34,,0.36,0.01,,
LONE,-0.9279999999999999,0.1943,-0.900369,2310000000.0,-0.1463,0.04,,0.72,-0.31,0.93,0.779,-223600000000.0,0.031,0.0,0.293,-0.2921,5380000000.0,,-0.45899999999999996,-0.22390000000000002,-0.5097,-0.0043,-0.9117000000000001,-0.9162,,-0.331,-3.023,-0.047,-0.1232,-0.7434000000000001,-0.3147,156400000000.0,-0.815,0.106,0.15509713,0.044500000000000005,22550000000.0,25310000000.0,0.229,3.014492,0.22,-1.192,0.2367,0.2148,3.215,3.647,0.29514286,3.2,0.19,-0.26,-0.8865385,0.17790002,0.47419998,0.2305,,0.27,,0.039052773,-1.39057,0.2367,0.2148,0.2305,0.27,0.2305,0.0394,0.049000002,0.27,-8.706,0.49028987,0.07,3.27,-1.19,0.07,0.1,,,,-8.93,-0.04,,84.0,,,,,3.81,,0.07,0.03,,,0.25,0.25,0.1,45.76,2.0,1.76,0.22,,
MCEP,-0.7901,1.0614,-0.6418919,,-0.11320000000000001,-2.5669999999999997,0.0155,13.5,-0.168,0.7709999999999999,0.51,-14500000000.0,0.1935,0.0,0.07,,36470000000.0,-0.08800000000000001,-0.2787,-0.1516,-0.2656,-0.0524,-0.5763,-0.6867,-0.204,-0.07200000000000001,-0.222,0.036000000000000004,-0.0741,-0.3389,-0.1746,71300000000.0,-0.938,-0.152,0.15509713,0.0015,12970000000.0,14310000000.0,2.42,0.994425,2.3,5.712,2.55,2.25,4.442,2.274,2.728,11.2,1.2,,2.35,0.19351,0.049790002,2.49,-22.82,2.65,0.41141456,0.68978864,-0.22618,2.55,2.25,2.49,2.65,2.49,0.0013,0.0014,0.08,-5.919,2.8884783,0.27,1.05,15.71,0.07,0.2,0.9,,,-6.25,0.1,,100.0,2.49,,0.0,0.16,37.4,,4.07,0.52,,,2.45,2.49,0.2,47.87,,1.32,0.05,,
MYOV,-0.39020000000000005,2.3937,2.1237524,,-0.10220000000000001,0.586,,0.18899999999999997,,0.177,,-253900000000.0,0.018000000000000002,1.3272,0.373,0.0626,1190000000.0,,0.9142,-0.3106,-0.30269999999999997,-0.35609999999999997,-0.0947,1.827,,-1.86,3.7,,-0.32,-0.0379,-0.2483,33299999999.999996,,,0.15509713,0.056799999999999996,32340000000.000004,89300000000.0,14.18,2.464141,14.07,-1.493,16.4,,-6.615,45.51,19.755428,23.04,4.14,-2.02,-6.955446,0.59911996,0.37596,,,15.65,,37.99831,,16.4,,,15.65,,0.020399999,0.0463,2.19,-2.852,15.387319,1.4,2.6,-1.51,1.11,2.1,,,,-2.85,-0.74,,214.0,,,,,13.91,,,41.66,,,15.18,15.41,2.1,39.07,1.9,0.78,1.61,,
NCTY,-0.7636,-0.09539999999999998,-0.43478262,1600000000.0,-0.3908,0.305,,,0.337,0.569,,-27900000000.0,0.451,0.0,0.009000000000000001,1.7541,24320000000.0,,-0.2784,-0.3261,-0.5938,-0.5753,-0.6526000000000001,-0.6662,,-0.965,0.266,,-0.495,-0.5533,-0.5054,,-0.987,,0.15509713,0.0987,14410000000.0,42840000000.0,0.3143,1.619843,0.3141,,0.3347,0.3003,,,0.598,1.34,0.3003,,,0.24701999,0.0018600001,0.325,,0.52,,,,0.3347,0.3003,0.325,0.52,0.325,0.0224,,1.91,,0.6171739,0.09,1.59,-2.88,0.02,0.1,,,,-0.71,,,61.0,,,,,13.64,,,,,,0.32,0.33,0.1,33.97,4.0,6.02,0.52,,
NR,-0.8643000000000001,0.6154,-0.83901775,,-0.11019999999999999,-7.212000000000001,,0.742,-0.168,-1.4369999999999998,0.10400000000000001,-56900000000.0,0.026000000000000002,0.023700000000000002,0.851,-0.0718,91440000000.0,-0.064,0.5672,-0.46149999999999997,-0.5024000000000001,-0.1923,-0.8325,-0.8589,-0.086,-0.066,-0.106,0.001,-0.3193,-0.603,-0.4277,658700000000.0,-0.529,-0.06,0.15509713,0.0169,87870000000.0,89980000000.0,1.1,2.984392,1.05,5.598,1.24,1.05,10.06,0.345,1.7694286,7.68,0.65,-0.16,-6.5625,0.03092,0.94091004,1.19,-0.04,1.18,0.18756698,0.14449458,-0.08642,1.24,1.05,1.19,1.18,1.19,0.0164,0.0228,3.15,-0.635,1.7095652,0.13,3.15,5.64,0.4,4.0,0.27,,,-0.63,-0.17,,2200.0,,,0.25,0.16,2.25,,3.06,0.15,,,0.97,0.91,2.1,29.7,2.2,1.27,1.25,,
